DataLoader: found 20 files matching finewebedu10B/finewebedu_train_*.bin
/workspace/nanoGPT_1GPU_SPEEDRUN/train_gpt2_3060ti.py:307: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
DataLoader: found 1 files matching finewebedu10B/finewebedu_val_*.bin
Running in BF16 mode (no FP8 - RTX 3060 Ti)
Run ID: a99f82f1-58ad-45e4-9678-f42e8b823970
GPU: RTX 3060 Ti (8GB)
Config: batch_size=8, seq_len=12288, iters=7000
Tokens per step: 98,304
Total tokens: 688.1M
Val every 250 steps, checkpoint every 500 steps

Step	Loss	ValLoss	Time(ms)	kt/s	Window	ETA(m)
610	4.281		2774	35.4	256	295.5
611	4.438		2779	35.4	256	296.0
612	4.500		2771	35.5	256	295.1
613	4.719		2777	35.4	256	295.7
614	4.531		2779	35.4	256	295.8
615	4.594		2776	35.4	256	295.5
616	4.562		2773	35.4	256	295.1
617	4.625		2775	35.4	256	295.3
618	4.406		2783	35.3	256	296.1
619	4.375		2776	35.4	256	295.3
620	4.438		2775	35.4	256	295.1
621	4.344		2775	35.4	256	295.1
622	4.562		2778	35.4	256	295.4
623	4.469		2777	35.4	256	295.2
624	4.531		2775	35.4	256	294.9
625	4.250		2773	35.5	256	294.7
626	4.469		2775	35.4	256	294.9
627	4.594		2776	35.4	256	294.9
628	4.438		2775	35.4	256	294.8
629	4.344		2775	35.4	256	294.7
630	4.562		2775	35.4	256	294.7
631	4.344		2777	35.4	256	294.8
632	4.156		2776	35.4	256	294.6
633	4.344		2776	35.4	256	294.7
634	4.219		2775	35.4	256	294.4
635	4.375		2778	35.4	256	294.8
636	4.281		2774	35.4	256	294.3
637	4.625		2775	35.4	256	294.3
638	4.469		2775	35.4	256	294.3
639	4.375		2775	35.4	256	294.2
640	4.281		2778	35.4	256	294.5
641	4.344		2774	35.4	256	294.1
642	4.531		2775	35.4	256	294.1
643	4.406		2775	35.4	256	294.0
644	4.344		2776	35.4	256	294.1
645	4.438		2776	35.4	256	294.1
646	4.062		2777	35.4	256	294.2
647	4.406		2774	35.4	256	293.7
648	4.375		2775	35.4	256	293.8
649	4.406		2776	35.4	256	293.8
650	4.062		2777	35.4	256	293.9
651	4.312		2776	35.4	256	293.7
652	4.281		2777	35.4	256	293.9
653	4.250		2776	35.4	256	293.8
654	4.562		2777	35.4	256	293.7
655	4.312		2777	35.4	256	293.7
656	4.375		2777	35.4	256	293.6
657	4.281		2778	35.4	256	293.7
658	4.406		2774	35.4	256	293.3
659	4.469		2775	35.4	256	293.3
660	3.969		2774	35.4	256	293.2
661	4.188		2777	35.4	256	293.4
662	4.406		2776	35.4	256	293.3
663	4.219		2773	35.4	256	292.9
664	4.312		2774	35.4	256	293.0
665	4.656		2777	35.4	256	293.2
666	4.312		2774	35.4	256	292.9
667	4.281		2772	35.5	256	292.6
668	4.438		2775	35.4	256	292.9
669	4.375		2775	35.4	256	292.8
670	4.406		2775	35.4	256	292.8
671	4.312		2777	35.4	256	292.9
672	4.188		2774	35.4	256	292.6
673	4.469		2776	35.4	256	292.8
674	4.281		2778	35.4	256	292.9
675	4.375		2775	35.4	256	292.6
676	4.562		2775	35.4	256	292.5
677	4.438		2777	35.4	256	292.7
678	4.406		2777	35.4	256	292.6
679	4.344		2775	35.4	256	292.4
680	4.344		2773	35.4	256	292.2
681	4.406		2774	35.4	256	292.2
682	4.156		2776	35.4	256	292.4
683	4.250		2776	35.4	256	292.3
684	4.344		2774	35.4	256	292.1
685	4.500		2777	35.4	256	292.3
686	4.312		2777	35.4	256	292.2
687	4.250		2776	35.4	256	292.2
688	4.250		2774	35.4	256	291.9
689	4.438		2776	35.4	256	292.0
690	4.156		2775	35.4	256	291.9
691	4.219		2777	35.4	256	292.0
692	4.031		2775	35.4	256	291.8
693	4.438		2775	35.4	256	291.7
694	4.250		2776	35.4	256	291.8
695	4.312		2778	35.4	256	292.0
696	4.250		2777	35.4	256	291.8
697	4.094		2776	35.4	256	291.7
698	4.156		2781	35.3	256	292.2
699	4.094		2777	35.4	256	291.7
700	4.125		2777	35.4	256	291.7
701	4.438		2776	35.4	256	291.5
702	3.938		2779	35.4	256	291.7
703	4.219		2775	35.4	256	291.2
704	4.281		2778	35.4	256	291.5
705	4.094		2775	35.4	256	291.2
706	4.062		2774	35.4	256	291.1
707	4.344		2775	35.4	256	291.1
708	4.375		2777	35.4	256	291.3
709	4.438		2782	35.3	256	291.7
710	4.156		2778	35.4	256	291.3
711	4.281		2775	35.4	256	291.0
712	4.125		2775	35.4	256	290.9
713	4.188		2776	35.4	256	291.0
714	4.719		2781	35.4	256	291.4
715	4.250		2773	35.4	256	290.6
716	4.281		2775	35.4	256	290.7
717	4.250		2776	35.4	256	290.8
718	4.844		2780	35.4	256	291.1
719	4.469		2779	35.4	256	291.0
720	4.594		2778	35.4	256	290.8
721	4.375		2777	35.4	256	290.7
722	4.281		2779	35.4	256	290.8
723	4.281		2778	35.4	256	290.7
724	4.281		2775	35.4	256	290.3
725	4.469		2775	35.4	256	290.3
726	4.062		2786	35.3	256	291.4
727	4.406		2776	35.4	256	290.2
728	4.469		2775	35.4	256	290.1
729	4.125		2775	35.4	256	290.1
730	4.188		2775	35.4	256	290.1
731	4.438		2777	35.4	256	290.2
732	4.250		2776	35.4	256	290.1
733	4.531		2778	35.4	256	290.2
734	4.156		2775	35.4	256	289.9
735	4.188		2776	35.4	256	289.9
736	4.562		2778	35.4	256	290.0
737	4.344		2777	35.4	256	289.9
738	4.281		2775	35.4	256	289.6
739	4.375		2776	35.4	256	289.7
740	4.250		2777	35.4	256	289.8
741	4.438		2777	35.4	256	289.8
742	4.125		2775	35.4	256	289.5
743	4.219		2778	35.4	256	289.8
744	4.594		2776	35.4	256	289.5
745	4.281		2776	35.4	256	289.5
746	4.594		2786	35.3	256	290.4
747	4.406		2774	35.4	256	289.1
748	4.531		2774	35.4	256	289.1
749	4.562		2777	35.4	256	289.4
750	4.594		2776	35.4	256	289.2
751	4.562	4.551	2774	35.4	256	289.0
752	4.844		2775	35.4	256	289.0
753	4.344		2773	35.5	256	288.7
754	4.531		2778	35.4	256	289.3
755	4.438		2778	35.4	256	289.2
756	4.531		2776	35.4	256	288.9
757	4.406		2774	35.4	256	288.6
758	4.656		2776	35.4	256	288.8
759	4.625		2778	35.4	256	289.0
760	4.375		2776	35.4	256	288.8
761	4.719		2774	35.4	256	288.5
762	4.375		2774	35.4	256	288.5
763	4.438		2779	35.4	256	288.9
764	4.281		2778	35.4	256	288.7
765	4.125		2777	35.4	256	288.7
766	4.438		2773	35.4	256	288.2
767	4.594		2773	35.4	256	288.2
768	4.781		2789	35.2	256	289.7
769	4.562		2782	35.3	256	289.0
770	4.312		2783	35.3	256	289.0
771	4.469		2786	35.3	256	289.3
772	4.250		2773	35.5	256	287.8
773	4.156		2808	35.0	256	291.5
774	4.375		2823	34.8	256	293.0
775	4.531		2778	35.4	256	288.2
776	4.312		2775	35.4	256	287.9
777	4.125		2778	35.4	256	288.2
778	4.438		2775	35.4	256	287.9
779	4.312		2774	35.4	256	287.7
780	4.375		2774	35.4	256	287.7
781	4.375		2775	35.4	256	287.6
782	4.438		2775	35.4	256	287.6
783	4.562		2776	35.4	256	287.7
784	4.406		2774	35.4	256	287.4
785	4.406		2775	35.4	256	287.5
786	4.562		2776	35.4	256	287.6
787	4.312		2776	35.4	256	287.5
788	4.500		2773	35.5	256	287.1
789	4.438		2775	35.4	256	287.3
790	4.594		2777	35.4	256	287.5
791	4.594		2776	35.4	256	287.3
792	4.375		2776	35.4	256	287.3
793	4.656		2778	35.4	256	287.4
794	4.125		2795	35.2	256	289.1
795	4.594		2779	35.4	256	287.5
796	4.438		2775	35.4	256	287.0
797	4.406		2784	35.3	256	287.9
798	4.219		2796	35.2	256	289.1
799	4.562		2783	35.3	256	287.6
800	4.438		2785	35.3	256	287.8
801	4.344		2784	35.3	256	287.6
802	4.406		2780	35.4	256	287.3
803	4.688		2776	35.4	256	286.8
804	4.312		2778	35.4	256	286.9
805	4.500		2775	35.4	256	286.6
806	4.469		2775	35.4	256	286.5
807	4.250		2776	35.4	256	286.6
808	4.531		2777	35.4	256	286.6
809	4.125		2781	35.4	256	287.0
810	4.188		2783	35.3	256	287.2
811	4.438		2784	35.3	256	287.2
812	4.500		2775	35.4	256	286.3
813	4.531		2778	35.4	256	286.5
814	4.500		2784	35.3	256	287.0
815	4.281		2775	35.4	256	286.1
816	4.281		2786	35.3	256	287.2
817	4.250		2778	35.4	256	286.3
818	4.344		2788	35.3	256	287.3
819	4.344		2776	35.4	256	286.0
820	4.344		2789	35.2	256	287.3
821	4.156		2774	35.4	256	285.7
822	4.281		2775	35.4	256	285.8
823	4.094		2776	35.4	256	285.9
824	4.406		2775	35.4	256	285.7
825	4.531		2781	35.3	256	286.3
826	4.312		2776	35.4	256	285.7
827	4.188		2776	35.4	256	285.6
828	4.219		2778	35.4	256	285.8
829	4.438		2775	35.4	256	285.5
830	4.406		2775	35.4	256	285.4
831	4.062		2779	35.4	256	285.8
832	4.469		2774	35.4	256	285.2
833	4.375		2785	35.3	256	286.3
834	4.281		2775	35.4	256	285.2
835	4.250		2776	35.4	256	285.3
836	4.281		2775	35.4	256	285.1
837	4.219		2775	35.4	256	285.1
838	4.406		2773	35.5	256	284.8
839	4.969		2778	35.4	256	285.3
840	4.594		2778	35.4	256	285.2
841	4.312		2779	35.4	256	285.3
842	4.375		2775	35.4	256	284.8
843	5.875		2779	35.4	256	285.2
844	4.438		2776	35.4	256	284.8
845	4.469		2775	35.4	256	284.7
846	4.438		2775	35.4	256	284.6
847	4.406		2773	35.5	256	284.4
848	4.062		2777	35.4	256	284.8
849	4.469		2779	35.4	256	284.9
850	4.406		2775	35.4	256	284.5
851	4.375		2777	35.4	256	284.7
852	4.219		2772	35.5	256	284.1
853	4.125		2775	35.4	256	284.3
854	4.312		2774	35.4	256	284.2
855	4.312		2777	35.4	256	284.5
856	4.375		2775	35.4	256	284.2
857	4.281		2775	35.4	256	284.2
858	4.438		2775	35.4	256	284.1
859	4.375		2774	35.4	256	284.0
860	4.312		2774	35.4	256	283.9
861	4.250		2776	35.4	256	284.0
862	4.375		2776	35.4	256	284.0
863	4.469		2773	35.5	256	283.6
864	4.062		2774	35.4	256	283.7
865	4.906		2777	35.4	256	284.0
866	4.406		2775	35.4	256	283.8
867	4.312		2772	35.5	256	283.4
868	4.125		2774	35.4	256	283.6
869	4.406		2776	35.4	256	283.7
870	4.250		2777	35.4	256	283.8
871	4.344		2775	35.4	256	283.5
872	4.469		2784	35.3	256	284.4
873	4.219		2774	35.4	256	283.3
874	4.156		2782	35.3	256	284.1
875	3.922		2776	35.4	256	283.4
876	4.094		2773	35.5	256	283.1
877	4.344		2773	35.4	256	283.1
878	4.375		2774	35.4	256	283.1
879	4.312		2776	35.4	256	283.2
880	4.156		2774	35.4	256	283.0
881	4.469		2774	35.4	256	283.0
882	4.406		2775	35.4	256	283.0
883	4.469		2776	35.4	256	283.1
884	4.125		2777	35.4	256	283.1
885	4.344		2774	35.4	256	282.8
886	4.156		2773	35.5	256	282.6
887	4.281		2774	35.4	256	282.7
888	4.250		2775	35.4	256	282.7
889	4.406		2780	35.4	256	283.1
890	4.312		2778	35.4	256	283.0
891	4.344		2776	35.4	256	282.7
892	4.094		2775	35.4	256	282.6
893	4.219		2774	35.4	256	282.4
894	4.625		2774	35.4	256	282.4
895	4.250		2776	35.4	256	282.5
896	4.375		2777	35.4	256	282.5
897	4.406		2776	35.4	256	282.4
898	4.219		2777	35.4	256	282.4
899	4.156		2776	35.4	256	282.3
900	4.469		2776	35.4	256	282.3
901	4.219		2777	35.4	256	282.3
902	4.062		2774	35.4	256	282.0
903	4.312		2777	35.4	256	282.2
904	4.375		2776	35.4	256	282.1
905	4.312		2775	35.4	256	281.9
906	4.250		2774	35.4	256	281.8
907	4.219		2774	35.4	256	281.7
908	4.156		2774	35.4	256	281.7
909	4.281		2774	35.4	256	281.7
910	4.281		2775	35.4	256	281.7
911	4.094		2775	35.4	256	281.6
912	4.281		2778	35.4	256	281.9
913	4.250		2776	35.4	256	281.6
914	4.156		2782	35.3	256	282.2
915	4.219		2775	35.4	256	281.5
916	4.438		2774	35.4	256	281.3
917	4.312		2779	35.4	256	281.8
918	4.312		2774	35.4	256	281.2
919	4.344		2776	35.4	256	281.4
920	4.000		2775	35.4	256	281.2
921	4.281		2812	35.0	256	284.9
922	4.562		2793	35.2	256	283.0
923	4.281		2777	35.4	256	281.3
924	4.062		2776	35.4	256	281.1
925	4.375		2775	35.4	256	281.0
926	4.281		2773	35.4	256	280.8
927	4.188		2774	35.4	256	280.8
928	3.562		2777	35.4	256	281.1
929	4.062		2776	35.4	256	280.9
930	4.094		2777	35.4	256	281.0
931	4.094		2774	35.4	256	280.7
932	4.156		2775	35.4	256	280.7
933	4.281		2779	35.4	256	281.0
934	4.281		2777	35.4	256	280.8
935	4.375		2775	35.4	256	280.6
936	4.344		2778	35.4	256	280.8
937	4.062		2779	35.4	256	280.8
938	4.188		2776	35.4	256	280.5
939	4.094		2775	35.4	256	280.4
940	3.938		2775	35.4	256	280.3
941	4.344		2776	35.4	256	280.4
942	4.250		2776	35.4	256	280.3
943	4.188		2773	35.4	256	280.0
944	4.406		2778	35.4	256	280.5
945	3.984		2776	35.4	256	280.2
946	4.250		2775	35.4	256	280.1
947	4.156		2776	35.4	256	280.1
948	4.250		2779	35.4	256	280.3
949	4.219		2779	35.4	256	280.3
950	4.250		2775	35.4	256	279.9
951	4.250		2776	35.4	256	280.0
952	4.031		2776	35.4	256	279.9
953	4.188		2776	35.4	256	279.8
954	3.984		2775	35.4	256	279.7
955	4.094		2775	35.4	256	279.6
956	4.375		2777	35.4	256	279.8
957	4.125		2773	35.5	256	279.3
958	4.156		2776	35.4	256	279.6
959	3.906		2778	35.4	256	279.8
960	4.031		2774	35.4	256	279.3
961	4.000		2775	35.4	256	279.3
962	3.781		2776	35.4	256	279.4
963	4.094		2775	35.4	256	279.3
964	3.969		2775	35.4	256	279.2
965	4.312		2775	35.4	256	279.2
966	4.188		2777	35.4	256	279.3
967	4.250		2775	35.4	256	279.1
968	4.312		2776	35.4	256	279.2
969	3.891		2776	35.4	256	279.1
970	4.125		2775	35.4	256	279.0
971	3.875		2778	35.4	256	279.2
972	4.156		2776	35.4	256	279.0
973	4.344		2776	35.4	256	278.9
974	4.188		2774	35.4	256	278.6
975	4.031		2774	35.4	256	278.6
976	4.312		2777	35.4	256	278.8
977	4.125		2776	35.4	256	278.7
978	3.875		2774	35.4	256	278.5
979	4.031		2772	35.5	256	278.3
980	4.312		2776	35.4	256	278.5
981	4.062		2774	35.4	256	278.3
982	4.562		2776	35.4	256	278.5
983	4.125		2775	35.4	256	278.3
984	4.531		2779	35.4	256	278.7
985	3.906		2775	35.4	256	278.2
986	4.031		2774	35.4	256	278.1
987	4.344		2776	35.4	256	278.3
988	4.281		2777	35.4	256	278.3
989	4.188		2776	35.4	256	278.2
990	4.625		2777	35.4	256	278.2
991	4.219		2775	35.4	256	278.0
992	3.625		2774	35.4	256	277.9
993	4.250		2774	35.4	256	277.8
994	4.188		2775	35.4	256	277.8
995	4.281		2773	35.4	256	277.6
996	4.188		2774	35.4	256	277.6
997	4.094		2776	35.4	256	277.8
998	4.312		2773	35.5	256	277.4
999	4.469		2776	35.4	256	277.7
1000	3.984		2776	35.4	256	277.7
1001	4.375	4.520	2777	35.4	256	277.7
Saved checkpoint at step 1000
1002	4.344		6308	15.6	256	630.7
1003	4.031		2762	35.6	256	276.2
1004	4.188		2763	35.6	256	276.2
1005	4.250		2761	35.6	256	275.9
1006	4.156		2763	35.6	256	276.1
1007	4.594		2763	35.6	256	276.0
1008	4.188		2760	35.6	256	275.6
1009	4.031		2767	35.5	256	276.3
1010	4.406		2775	35.4	256	277.0
1011	4.219		2773	35.4	256	276.9
1012	4.281		2774	35.4	256	276.9
1013	4.469		2776	35.4	256	277.0
1014	4.281		2774	35.4	256	276.8
1015	4.344		2777	35.4	256	277.0
1016	4.250		2773	35.4	256	276.6
1017	4.375		2773	35.4	256	276.6
1018	4.312		2811	35.0	256	280.3
1019	3.969		2775	35.4	256	276.7
1020	4.031		2773	35.4	256	276.4
1021	4.250		2775	35.4	256	276.6
1022	4.125		2776	35.4	256	276.6
1023	4.219		2775	35.4	256	276.4
1024	4.219		2774	35.4	256	276.3
1025	4.312		2774	35.4	256	276.3
1026	4.062		2775	35.4	256	276.3
1027	4.188		2777	35.4	256	276.5
1028	4.344		2775	35.4	256	276.2
1029	4.312		2785	35.3	256	277.2
1030	4.156		2775	35.4	256	276.1
1031	4.125		2777	35.4	256	276.3
1032	4.281		2775	35.4	256	276.1
1033	4.031		2776	35.4	256	276.1
1034	4.344		2774	35.4	256	275.8
1035	4.344		2776	35.4	256	276.0
1036	3.766		2779	35.4	256	276.3
1037	4.344		2776	35.4	256	275.9
1038	4.062		2772	35.5	256	275.5
1039	4.188		2776	35.4	256	275.8
1040	4.406		2776	35.4	256	275.8
1041	4.438		2778	35.4	256	275.9
1042	4.375		2776	35.4	256	275.7
1043	4.312		2777	35.4	256	275.8
1044	4.125		2776	35.4	256	275.6
1045	4.125		2776	35.4	256	275.6
1046	4.438		2773	35.4	256	275.3
1047	4.156		2774	35.4	256	275.3
1048	4.406		2777	35.4	256	275.5
1049	4.062		2774	35.4	256	275.1
1050	4.312		2772	35.5	256	274.9
1051	4.344		2777	35.4	256	275.4
1052	4.500		2775	35.4	256	275.1
1053	4.250		2774	35.4	256	275.0
1054	4.219		2775	35.4	256	275.0
1055	4.406		2775	35.4	256	275.0
1056	4.438		2774	35.4	256	274.9
1057	4.156		2775	35.4	256	274.9
1058	4.281		2774	35.4	256	274.8
1059	4.281		2772	35.5	256	274.5
1060	4.625		2777	35.4	256	275.0
1061	4.094		2775	35.4	256	274.7
1062	3.906		2776	35.4	256	274.7
1063	4.406		2773	35.4	256	274.4
1064	4.312		2778	35.4	256	274.9
1065	4.344		2778	35.4	256	274.9
1066	4.094		2776	35.4	256	274.6
1067	4.250		2774	35.4	256	274.3
1068	4.062		2776	35.4	256	274.5
1069	4.750		2774	35.4	256	274.3
1070	4.250		2775	35.4	256	274.3
1071	4.312		2777	35.4	256	274.4
1072	4.375		2774	35.4	256	274.2
1073	4.188		2775	35.4	256	274.2
1074	4.375		2779	35.4	256	274.6
1075	4.188		2776	35.4	256	274.2
1076	4.219		2773	35.4	256	273.9
1077	4.031		2776	35.4	256	274.1
1078	4.344		2776	35.4	256	274.1
1079	4.125		2775	35.4	256	273.8
1080	4.250		2774	35.4	256	273.8
1081	4.500		2774	35.4	256	273.7
1082	4.281		2777	35.4	256	274.0
1083	4.219		2774	35.4	256	273.6
1084	4.125		2773	35.4	256	273.5
1085	4.250		2772	35.5	256	273.4
1086	4.031		2777	35.4	256	273.8
1087	3.984		2776	35.4	256	273.6
1088	4.250		2776	35.4	256	273.6
1089	4.312		2775	35.4	256	273.4
1090	4.406		2776	35.4	256	273.5
1091	4.250		2775	35.4	256	273.3
1092	3.953		2773	35.4	256	273.1
1093	4.281		2774	35.4	256	273.2
1094	4.094		2774	35.4	256	273.1
1095	4.094		2777	35.4	256	273.3
1096	3.953		2775	35.4	256	273.1
1097	3.656		2776	35.4	256	273.2
1098	4.094		2776	35.4	256	273.1
1099	4.188		2777	35.4	256	273.2
1100	4.062		2775	35.4	256	272.9
1101	4.250		2773	35.5	256	272.7
1102	4.062		2773	35.5	256	272.6
1103	3.766		2777	35.4	256	273.0
1104	4.188		2777	35.4	256	272.9
1105	4.594		2777	35.4	256	272.9
1106	4.312		2776	35.4	256	272.8
1107	4.594		2780	35.4	256	273.1
1108	4.062		2776	35.4	256	272.7
1109	4.125		2776	35.4	256	272.6
1110	4.469		2776	35.4	256	272.6
1111	4.219		2773	35.4	256	272.2
1112	3.781		2778	35.4	256	272.7
1113	4.062		2776	35.4	256	272.4
1114	4.031		2773	35.4	256	272.1
1115	4.219		2775	35.4	256	272.2
1116	4.094		2776	35.4	256	272.3
1117	4.156		2777	35.4	256	272.3
1118	4.156		2774	35.4	256	272.0
1119	4.250		2776	35.4	256	272.2
1120	4.562		2781	35.3	256	272.6
1121	4.250		2779	35.4	256	272.3
1122	4.312		2775	35.4	256	271.9
1123	4.125		2775	35.4	256	271.9
1124	4.562		2776	35.4	256	272.0
1125	4.000		2777	35.4	256	272.0
1126	4.438		2777	35.4	256	271.9
1127	4.031		2774	35.4	256	271.6
1128	4.406		2776	35.4	256	271.7
1129	4.219		2776	35.4	256	271.7
1130	4.156		2777	35.4	256	271.7
1131	4.000		2772	35.5	256	271.2
1132	4.219		2776	35.4	256	271.5
1133	4.281		2777	35.4	256	271.6
1134	4.156		2778	35.4	256	271.7
1135	4.031		2776	35.4	256	271.4
1136	4.781		2779	35.4	256	271.6
1137	4.250		2784	35.3	256	272.1
1138	4.250		2775	35.4	256	271.2
1139	4.344		2776	35.4	256	271.2
1140	4.000		2776	35.4	256	271.1
1141	4.094		2774	35.4	256	270.9
1142	3.938		2776	35.4	256	271.0
1143	4.219		2775	35.4	256	271.0
1144	3.938		2775	35.4	256	270.9
1145	4.312		2776	35.4	256	270.9
1146	4.062		2776	35.4	256	270.9
1147	4.094		2777	35.4	256	270.9
1148	4.156		2776	35.4	256	270.8
1149	4.375		2775	35.4	256	270.6
1150	4.219		2775	35.4	256	270.6
1151	4.219		2778	35.4	256	270.8
1152	4.219		2776	35.4	256	270.6
1153	4.312		2776	35.4	256	270.5
1154	4.219		2775	35.4	256	270.5
1155	4.031		2777	35.4	256	270.5
1156	4.062		2778	35.4	256	270.7
1157	4.125		2775	35.4	256	270.3
1158	4.250		2776	35.4	256	270.3
1159	4.281		2775	35.4	256	270.2
1160	4.156		2776	35.4	256	270.2
1161	4.219		2779	35.4	256	270.5
1162	4.094		2776	35.4	256	270.1
1163	4.062		2774	35.4	256	269.9
1164	4.281		2778	35.4	256	270.3
1165	4.312		2779	35.4	256	270.3
1166	4.031		2777	35.4	256	270.1
1167	3.938		2775	35.4	256	269.8
1168	4.469		2872	34.2	512	279.3
1169	4.312		2866	34.3	512	278.6
1170	4.156		2870	34.3	512	278.9
1171	4.281		2877	34.2	512	279.6
1172	4.406		2867	34.3	512	278.5
1173	4.094		2872	34.2	512	279.0
1174	4.094		2879	34.1	512	279.6
1175	4.031		2864	34.3	512	278.1
1176	3.984		2867	34.3	512	278.3
1177	3.844		2876	34.2	512	279.1
1178	4.281		2870	34.3	512	278.5
1179	4.062		2864	34.3	512	277.9
1180	3.922		2869	34.3	512	278.3
1181	3.906		2876	34.2	512	278.9
1182	4.156		2871	34.2	512	278.4
1183	4.094		2871	34.2	512	278.4
1184	4.219		2879	34.2	512	279.1
1185	4.000		2871	34.2	512	278.3
1186	4.062		2861	34.4	512	277.2
1187	3.953		2869	34.3	512	278.0
1188	3.938		2878	34.2	512	278.8
1189	3.844		2882	34.1	512	279.2
1190	3.938		2880	34.1	512	279.0
1191	4.062		2878	34.2	512	278.7
1192	4.438		2896	34.0	512	280.3
1193	3.906		2879	34.2	512	278.6
1194	4.031		2874	34.2	512	278.2
1195	3.984		2869	34.3	512	277.7
1196	3.641		2880	34.1	512	278.7
1197	4.344		2869	34.3	512	277.6
1198	3.922		2879	34.1	512	278.4
1199	3.969		2873	34.2	512	277.8
1200	4.281		2872	34.2	512	277.7
1201	3.875		2879	34.1	512	278.3
1202	3.984		2881	34.1	512	278.4
1203	4.031		2873	34.2	512	277.6
1204	4.031		2884	34.1	512	278.6
1205	4.125		2874	34.2	512	277.6
1206	4.125		2866	34.3	512	276.8
1207	4.281		2880	34.1	512	278.1
1208	3.969		2878	34.2	512	277.8
1209	4.031		2874	34.2	512	277.4
1210	3.797		2881	34.1	512	278.1
1211	4.125		2876	34.2	512	277.5
1212	4.125		2879	34.1	512	277.8
1213	4.188		2893	34.0	512	279.0
1214	3.891		2860	34.4	512	275.8
1215	4.062		2865	34.3	512	276.3
1216	4.188		2880	34.1	512	277.7
1217	3.969		2881	34.1	512	277.8
1218	3.766		2886	34.1	512	278.2
1219	4.062		2884	34.1	512	277.9
1220	3.812		2863	34.3	512	275.8
1221	3.922		2870	34.3	512	276.4
1222	3.906		2871	34.2	512	276.5
1223	3.875		2880	34.1	512	277.3
1224	3.922		2875	34.2	512	276.8
1225	3.938		2880	34.1	512	277.3
1226	3.750		2881	34.1	512	277.3
1227	4.531		2881	34.1	512	277.2
1228	4.188		2873	34.2	512	276.5
1229	3.766		2879	34.1	512	277.0
1230	4.094		2883	34.1	512	277.3
1231	4.000		2875	34.2	512	276.5
1232	4.062		2873	34.2	512	276.2
1233	4.125		2865	34.3	512	275.5
1234	4.188		2875	34.2	512	276.3
1235	4.250		2865	34.3	512	275.4
1236	4.656		2881	34.1	512	276.8
1237	4.031		2885	34.1	512	277.2
1238	4.188		2868	34.3	512	275.4
1239	4.188		2870	34.3	512	275.6
1240	4.125		2877	34.2	512	276.2
1241	4.062		2870	34.3	512	275.5
1242	4.562		2893	34.0	512	277.7
1243	4.688		2885	34.1	512	276.9
1244	4.094		2882	34.1	512	276.5
1245	4.312		2879	34.1	512	276.2
1246	4.344		2869	34.3	512	275.2
1247	4.031		2867	34.3	512	275.0
1248	4.062		2877	34.2	512	275.9
1249	4.219		2888	34.0	512	276.8
1250	4.406		2876	34.2	512	275.7
1251	3.891	4.211	2876	34.2	512	275.6
1252	4.281		2871	34.2	512	275.0
1253	4.031		2875	34.2	512	275.4
1254	4.219		2863	34.3	512	274.3
1255	4.031		2874	34.2	512	275.2
1256	4.500		2874	34.2	512	275.2
1257	4.219		2886	34.1	512	276.3
1258	4.250		2865	34.3	512	274.2
1259	4.375		2865	34.3	512	274.2
1260	4.438		2880	34.1	512	275.5
1261	4.438		2884	34.1	512	275.9
1262	4.219		2873	34.2	512	274.8
1263	4.125		2862	34.3	512	273.7
1264	4.156		2874	34.2	512	274.8
1265	4.281		2870	34.2	512	274.4
1266	4.250		2873	34.2	512	274.6
1267	4.156		2863	34.3	512	273.6
1268	4.062		2868	34.3	512	274.0
1269	4.188		2880	34.1	512	275.1
1270	3.906		2877	34.2	512	274.8
1271	4.219		2864	34.3	512	273.6
1272	4.188		2873	34.2	512	274.4
1273	3.922		2876	34.2	512	274.5
1274	4.156		2867	34.3	512	273.7
1275	4.094		2865	34.3	512	273.4
1276	4.938		2882	34.1	512	275.0
1277	4.125		2863	34.3	512	273.1
1278	4.406		2881	34.1	512	274.8
1279	4.125		2871	34.2	512	273.8
1280	3.984		2878	34.2	512	274.4
1281	4.031		2885	34.1	512	275.0
1282	4.000		2865	34.3	512	273.1
1283	4.281		2872	34.2	512	273.7
1284	3.984		2887	34.1	512	275.1
1285	4.156		2886	34.1	512	274.9
1286	4.094		2881	34.1	512	274.4
1287	4.219		2861	34.4	512	272.5
1288	4.281		2873	34.2	512	273.6
1289	4.094		2884	34.1	512	274.5
1290	3.625		2900	33.9	512	276.1
1291	4.500		2880	34.1	512	274.1
1292	4.844		2892	34.0	512	275.2
1293	4.031		2889	34.0	512	274.8
1294	4.250		2861	34.4	512	272.1
1295	4.375		2890	34.0	512	274.9
1296	4.281		2867	34.3	512	272.6
1297	4.031		2875	34.2	512	273.3
1298	4.344		2877	34.2	512	273.5
1299	4.094		2860	34.4	512	271.8
1300	4.281		2884	34.1	512	274.1
1301	4.062		2875	34.2	512	273.1
1302	4.156		2873	34.2	512	272.9
1303	4.031		2863	34.3	512	271.8
